timestamp,frame,cx,cy,cz,v_walk,step_event,step_time,step_length,step_count,cadence_spm
1762771582.736521,177,-3.686429,4.734146,-0.170994,90.189337,0,,,7,67.595954
1762771582.783238,178,0.052336,0.081265,1.943790,127.765907,0,,,7,67.091505
1762771582.848749,179,0.097558,0.168711,2.024378,1.502761,0,,,7,66.396677
1762771582.894516,180,0.785181,3.418553,1.115005,72.580402,0,,,7,65.919735
1762771582.957893,181,0.278818,5.233178,-1.309136,29.725912,0,,,7,65.270477
1762771583.004853,182,-0.018461,0.183034,1.995260,107.727855,1,1.639743,176.645981,8,74.054393
1762771583.069628,183,0.042159,0.242561,1.990033,1.311609,0,,,8,73.321649
1762771583.116285,184,0.916741,3.562270,-0.763875,73.579755,0,,,8,72.802787
1762771583.179378,185,0.004227,0.190445,2.166498,55.364447,0,,,8,72.112704
1762771583.226890,186,0.495804,3.417398,3.070002,68.702485,0,,,8,71.601617
1762771583.274692,187,0.446849,3.453983,1.297725,1.278516,0,,,8,71.094671
1762771583.338768,188,1.882377,4.543377,6.457514,28.124346,0,,,8,70.426290
1762771583.385753,189,0.218501,3.391020,0.820640,43.076581,0,,,8,69.944114
1762771583.454760,190,0.136465,0.207615,1.952226,46.146674,0,,,8,69.247790
1762771583.497928,191,-0.031667,2.705096,0.716611,57.986425,0,,,8,68.819209
1762771583.561479,192,0.111563,0.782659,1.998869,30.333834,0,,,8,68.197817
1762771583.617085,193,0.438560,0.126885,1.672951,13.178202,0,,,8,67.663254
1762771583.673340,194,0.568033,0.212361,0.403010,2.757848,0,,,8,67.130905
1762771583.721067,195,-0.076951,1.954763,0.922686,38.928374,0,,,8,66.685781
1762771583.788084,196,0.254281,2.867286,1.757269,14.485711,0,,,8,66.070630
1762771583.839380,197,3.663765,2.404582,0.114547,67.075528,0,,,8,65.607389
1762771583.881516,198,0.470621,1.260088,2.163214,80.503526,0,,,8,65.231709
1762771583.945242,199,-0.050803,0.144655,-0.044813,19.321420,0,,,8,64.671625
1762771583.993232,200,2.950742,6.249430,-0.022739,141.754162,0,,,8,64.256158
1762771584.155331,201,0.146417,0.204339,-0.125711,41.109878,0,,,8,62.891430
1762771584.160540,202,0.023690,0.158324,0.077832,25.163427,0,,,8,62.848538
1762771584.166654,203,-2.120117,0.902767,0.149621,371.192431,0,,,8,62.798267
1762771584.221316,204,-0.018649,2.620134,0.210116,49.649659,0,,,8,62.352360
