timestamp,frame,cx,cy,cz,v_walk,step_event,step_time,step_length,step_count,cadence_spm
1762771646.516615,146,-0.762556,1.281173,1.381872,1.386463,0,,,10,81.882471
1762771646.579413,147,-0.685673,1.278091,1.375479,1.225273,0,,,10,81.186698
1762771646.635848,148,-0.578535,1.318515,0.734653,2.029093,0,,,10,80.571436
1762771646.698457,149,-0.471693,1.402533,0.798480,2.170914,0,,,10,79.899675
1762771646.748265,150,-0.447837,1.302017,1.282005,2.074145,0,,,10,79.373215
1762771646.796461,151,-0.453434,1.241386,1.183671,1.263359,0,,,10,78.870354
1762771646.856585,152,-0.377008,1.244462,1.305480,1.272181,0,,,10,78.251906
1762771646.906974,153,-0.314312,1.415595,-0.341339,3.616962,0,,,10,77.741011
1762771646.968090,154,-0.267620,1.282783,1.307369,2.303488,1,1.891108,4.356146,11,84.843261
1762771646.999667,155,-0.067256,1.097930,0.693430,8.633229,0,,,11,84.500256
1762771647.065102,156,-0.124966,1.238386,1.285674,2.320600,0,,,11,83.798216
1762771647.126795,157,-0.126084,1.216855,1.267291,0.349480,0,,,11,83.146929
1762771647.174215,158,-0.014930,1.318279,1.351187,3.173204,0,,,11,82.653160
1762771647.222899,159,0.028893,1.266514,1.292535,1.393136,0,,,11,82.152293
1762771647.269636,160,0.134555,1.425435,1.425453,4.083294,0,,,11,81.677137
1762771647.335303,161,0.111025,1.222618,1.227103,3.109309,0,,,11,81.018743
1762771647.382453,162,0.125442,1.457931,-0.627073,5.000047,0,,,11,80.552507
1762771647.458396,163,0.250621,1.205009,0.868860,3.716022,1,0.490306,1.821987,12,87.068446
1762771647.509626,164,0.318448,1.241155,1.247990,1.500246,0,,,12,86.532367
1762771647.557194,165,0.367787,1.211295,1.172079,1.212386,0,,,12,86.040476
1762771647.620602,166,0.426120,1.210935,1.215013,0.919978,0,,,12,85.393426
1762771647.668398,167,0.485266,1.229677,1.267947,1.298105,0,,,12,84.912082
1762771647.722017,168,0.561076,1.116346,1.135014,2.542957,0,,,12,84.378525
1762771647.779660,169,0.634943,1.119395,1.178578,1.282521,0,,,12,83.812337
1762771647.832634,170,0.726011,1.232414,1.291551,2.739914,0,,,12,83.298676
1762771647.885371,171,0.748673,1.358523,1.287012,2.429608,0,,,12,82.793536
1762771647.938033,172,0.819855,1.517428,-0.331163,3.306368,0,,,12,82.295184
1762771647.995475,173,0.873499,1.398393,1.338038,2.272990,1,0.537079,1.220774,13,88.571597
1762771648.049353,174,0.902985,1.321665,1.337259,1.525628,0,,,13,88.033006
1762771648.105361,175,0.908307,1.330237,1.353348,0.180131,0,,,13,87.480022
1762771648.161077,176,1.061797,1.295050,1.401276,2.826356,0,,,13,86.936778
1762771648.216056,177,0.980879,1.217288,1.382332,2.041254,0,,,13,86.407292
1762771648.272439,178,1.039167,1.311789,-0.283465,1.969222,0,,,13,85.870938
1762771648.317456,179,1.301633,1.075204,-0.909805,7.849292,0,,,13,85.447457
1762771648.382556,180,1.202631,1.085920,1.269601,1.529662,1,0.387082,0.592104,14,91.368738
1762771648.430233,181,1.204875,1.073325,1.162430,0.268330,0,,,14,90.897357
1762771648.492360,182,1.305517,1.031475,1.269648,1.754397,0,,,14,90.290342
1762771648.540405,183,1.333672,0.907965,1.415532,2.636683,0,,,14,89.826455
1762771648.588427,184,1.416685,0.818102,1.364806,2.547545,0,,,14,89.367531
1762771648.653150,185,1.397286,0.773920,1.343058,0.745542,0,,,14,88.756366
1762771648.698709,186,1.351397,0.637879,1.265148,3.151333,0,,,14,88.331152
1762771648.762329,187,1.254174,0.592251,1.245858,1.688104,0,,,14,87.744135
1762771648.810029,188,1.345325,0.519114,1.267363,2.450005,0,,,14,87.309108
1762771648.873310,189,1.245400,0.580640,1.309268,1.854384,0,,,14,86.738594
1762771648.920768,190,-0.194338,0.497572,1.313801,30.387296,0,,,14,86.315599
1762771648.984677,191,0.704907,0.315738,1.547588,14.355689,0,,,14,85.752464
1762771649.031646,192,1.314874,0.341935,1.295971,12.998509,0,,,14,85.343251
1762771649.083715,193,1.377966,0.316475,1.293017,1.306623,0,,,14,84.894141
1762771649.150128,194,0.120881,0.263208,0.958159,18.945369,0,,,14,84.328134
1762771649.205511,195,-0.622921,0.306828,1.201267,13.453171,0,,,14,81.822602
1762771649.252941,196,-1.181752,0.306751,1.309249,11.782212,0,,,14,81.417514
1762771649.301416,197,-0.021915,0.252038,2.002330,23.953191,0,,,14,81.007626
1762771649.367819,198,0.160232,0.230855,2.102839,2.761554,0,,,14,80.452796
1762771649.416876,199,-2.182110,2.632111,1.357527,68.379747,0,,,14,80.047759
1762771649.590441,200,0.218236,0.093135,-0.105468,20.130820,0,,,14,78.646888
1762771649.593395,201,-0.080457,1.924080,0.138650,628.011105,0,,,14,78.623470
1762771649.593395,202,0.021761,3.567368,0.164792,1646464.150392,0,,,14,78.623470
1762771649.634233,203,-0.053811,0.151862,2.195067,83.654957,0,,,14,78.301144
1762771649.683545,204,-0.019486,0.252238,1.822262,2.151279,0,,,14,74.890345
1762771649.746106,205,,,,,0,,,14,74.406166
1762771649.804292,206,0.082733,0.122258,1.794532,2.841904,0,,,14,73.961432
1762771649.860647,207,-0.676089,3.471339,2.593345,60.934105,0,,,14,73.535728
1762771649.906548,208,-0.005047,0.248312,1.951785,71.722569,0,,,14,73.192600
1762771649.969121,209,0.032061,4.333585,2.074062,65.291594,0,,,14,72.729975
1762771650.021344,210,0.225464,0.110189,1.777962,80.956392,0,,,14,72.348316
1762771650.068833,211,0.000000,0.218520,2.203371,5.267319,0,,,14,72.004719
1762771650.131699,212,0.155209,0.199114,2.016511,2.488117,0,,,14,70.992871
1762771650.178383,213,1.500947,2.758837,0.415127,61.946316,0,,,14,70.638155
1762771650.246768,214,0.053127,0.174242,1.933621,43.320601,0,,,14,70.124905
1762771650.286156,215,-0.178444,0.176739,2.150455,5.879585,0,,,14,69.832658
1762771650.355970,216,1.613696,6.437486,0.421416,93.279623,0,,,14,69.320601
1762771650.410008,217,0.927537,5.675148,0.586176,18.980289,0,,,14,68.929380
